,name,url,country,Geography,Population (millions),Region,revision_id,article_quality
1872,Abdulkadir Kebire,https://en.wikipedia.org/wiki/Abdulkadir_Kebire,Eritrea,Eritrea,3.7,EASTERN AFRICA,1106388672,C
1873,Abraham Kidane,https://en.wikipedia.org/wiki/Abraham_Kidane,Eritrea,Eritrea,3.7,EASTERN AFRICA,1007942515,Stub
1874,Mohammed Saeed Nawed,https://en.wikipedia.org/wiki/Mohammed_Saeed_Nawed,Eritrea,Eritrea,3.7,EASTERN AFRICA,723260380,Stub
1875,Ibrahim Omer,https://en.wikipedia.org/wiki/Ibrahim_Omer,Eritrea,Eritrea,3.7,EASTERN AFRICA,1106896920,C
1876,Romodan Mohammed Nur,https://en.wikipedia.org/wiki/Romodan_Mohammed_Nur,Eritrea,Eritrea,3.7,EASTERN AFRICA,1104147526,Start
1877,Lehte Hainsalu,https://en.wikipedia.org/wiki/Lehte_Hainsalu,Estonia,Estonia,1.3,NORTHERN EUROPE,1063515288,Start
1878,Carl Robert Jakobson,https://en.wikipedia.org/wiki/Carl_Robert_Jakobson,Estonia,Estonia,1.3,NORTHERN EUROPE,1109789577,Start
1879,August Janson,https://en.wikipedia.org/wiki/August_Janson,Estonia,Estonia,1.3,NORTHERN EUROPE,1053019919,Stub
1880,Elmar Järvesoo,https://en.wikipedia.org/wiki/Elmar_Järvesoo,Estonia,Estonia,1.3,NORTHERN EUROPE,1038769527,Stub
1881,Sergei Jürgens,https://en.wikipedia.org/wiki/Sergei_Jürgens,Estonia,Estonia,1.3,NORTHERN EUROPE,1028657999,Stub
1882,Karl Kark,https://en.wikipedia.org/wiki/Karl_Kark,Estonia,Estonia,1.3,NORTHERN EUROPE,1098677715,Stub
1883,Aleksander Kask,https://en.wikipedia.org/wiki/Aleksander_Kask,Estonia,Estonia,1.3,NORTHERN EUROPE,1048418741,Stub
1884,Harald Laksberg,https://en.wikipedia.org/wiki/Harald_Laksberg,Estonia,Estonia,1.3,NORTHERN EUROPE,1092962963,Stub
1885,Jüri Liim,https://en.wikipedia.org/wiki/Jüri_Liim,Estonia,Estonia,1.3,NORTHERN EUROPE,1093563524,Stub
1886,Jaan Lippmaa,https://en.wikipedia.org/wiki/Jaan_Lippmaa,Estonia,Estonia,1.3,NORTHERN EUROPE,1108623962,Stub
1887,Aino-Eevi Lukas,https://en.wikipedia.org/wiki/Aino-Eevi_Lukas,Estonia,Estonia,1.3,NORTHERN EUROPE,1112291314,C
1888,Tiit Matsulevitš,https://en.wikipedia.org/wiki/Tiit_Matsulevitš,Estonia,Estonia,1.3,NORTHERN EUROPE,1083062314,Stub
1889,Friedrich Niggol,https://en.wikipedia.org/wiki/Friedrich_Niggol,Estonia,Estonia,1.3,NORTHERN EUROPE,1098878036,Start
1890,Arvo Niitenberg,https://en.wikipedia.org/wiki/Arvo_Niitenberg,Estonia,Estonia,1.3,NORTHERN EUROPE,1091114797,Stub
1891,Eha Pärn,https://en.wikipedia.org/wiki/Eha_Pärn,Estonia,Estonia,1.3,NORTHERN EUROPE,1058679187,Stub
1892,Verner Hans Puurand,https://en.wikipedia.org/wiki/Verner_Hans_Puurand,Estonia,Estonia,1.3,NORTHERN EUROPE,1082103275,Stub
1893,Theodor Rõuk,https://en.wikipedia.org/wiki/Theodor_Rõuk,Estonia,Estonia,1.3,NORTHERN EUROPE,1114964021,Stub
1894,Arved Ruusa,https://en.wikipedia.org/wiki/Arved_Ruusa,Estonia,Estonia,1.3,NORTHERN EUROPE,1098879983,Stub
1895,Toomas Sildmäe,https://en.wikipedia.org/wiki/Toomas_Sildmäe,Estonia,Estonia,1.3,NORTHERN EUROPE,1062612379,Start
1896,Heino Sisask,https://en.wikipedia.org/wiki/Heino_Sisask,Estonia,Estonia,1.3,NORTHERN EUROPE,1084444093,Stub
1897,Eduard von Stackelberg,https://en.wikipedia.org/wiki/Eduard_von_Stackelberg,Estonia,Estonia,1.3,NORTHERN EUROPE,1072240932,GA
1898,Aleksander Stern,https://en.wikipedia.org/wiki/Aleksander_Stern,Estonia,Estonia,1.3,NORTHERN EUROPE,1098161404,Stub
1899,Ants Tamme,https://en.wikipedia.org/wiki/Ants_Tamme,Estonia,Estonia,1.3,NORTHERN EUROPE,1046759279,Stub
1900,Kirill Teiter,https://en.wikipedia.org/wiki/Kirill_Teiter,Estonia,Estonia,1.3,NORTHERN EUROPE,1092152864,Stub
1901,Georg Trašanov,https://en.wikipedia.org/wiki/Georg_Trašanov,Estonia,Estonia,1.3,NORTHERN EUROPE,1093236480,Stub
1902,Artur Vallner,https://en.wikipedia.org/wiki/Artur_Vallner,Estonia,Estonia,1.3,NORTHERN EUROPE,1063815429,Stub
1903,Ants Veetõusme,https://en.wikipedia.org/wiki/Ants_Veetõusme,Estonia,Estonia,1.3,NORTHERN EUROPE,1108465393,Stub
1904,Atnafu Abate,https://en.wikipedia.org/wiki/Atnafu_Abate,Ethiopia,Ethiopia,123.4,EASTERN AFRICA,1091330135,C
1905,Mohamed Abdulghani,https://en.wikipedia.org/wiki/Mohamed_Abdulghani,Ethiopia,Ethiopia,123.4,EASTERN AFRICA,1015964664,Stub
1906,Almayahu Haile,https://en.wikipedia.org/wiki/Almayahu_Haile,Ethiopia,Ethiopia,123.4,EASTERN AFRICA,1063011807,Start
1907,Juneidi Basha,https://en.wikipedia.org/wiki/Juneidi_Basha,Ethiopia,Ethiopia,123.4,EASTERN AFRICA,1107047712,Start
1908,Tadesse Birru,https://en.wikipedia.org/wiki/Tadesse_Birru,Ethiopia,Ethiopia,123.4,EASTERN AFRICA,1108621571,C
1909,Darge Sahle Selassie,https://en.wikipedia.org/wiki/Darge_Sahle_Selassie,Ethiopia,Ethiopia,123.4,EASTERN AFRICA,1099573513,GA
1910,Asrat Desta,https://en.wikipedia.org/wiki/Asrat_Desta,Ethiopia,Ethiopia,123.4,EASTERN AFRICA,1056728307,Start
1911,Ergoge Tesfaye,https://en.wikipedia.org/wiki/Ergoge_Tesfaye,Ethiopia,Ethiopia,123.4,EASTERN AFRICA,1059539493,Start
1912,Fitsum Assefa,https://en.wikipedia.org/wiki/Fitsum_Assefa,Ethiopia,Ethiopia,123.4,EASTERN AFRICA,1085929590,Stub
1913,Alimirah Hanfare,https://en.wikipedia.org/wiki/Alimirah_Hanfare,Ethiopia,Ethiopia,123.4,EASTERN AFRICA,1075233350,GA
1914,Ibrahim Harun,https://en.wikipedia.org/wiki/Ibrahim_Harun,Ethiopia,Ethiopia,123.4,EASTERN AFRICA,983020940,Stub
1915,Mawlid Hayir,https://en.wikipedia.org/wiki/Mawlid_Hayir,Ethiopia,Ethiopia,123.4,EASTERN AFRICA,1079991048,Stub
1916,Adem Ibrahim,https://en.wikipedia.org/wiki/Adem_Ibrahim,Ethiopia,Ethiopia,123.4,EASTERN AFRICA,1015964623,Stub
1917,Kitaw Ejigu,https://en.wikipedia.org/wiki/Kitaw_Ejigu,Ethiopia,Ethiopia,123.4,EASTERN AFRICA,1095525004,C
1918,Wondimu Kurta,https://en.wikipedia.org/wiki/Wondimu_Kurta,Ethiopia,Ethiopia,123.4,EASTERN AFRICA,1108035809,Stub
1919,Lencho Letta,https://en.wikipedia.org/wiki/Lencho_Letta,Ethiopia,Ethiopia,123.4,EASTERN AFRICA,1107968444,Start
1920,Mogus Wolde Mikael,https://en.wikipedia.org/wiki/Mogus_Wolde_Mikael,Ethiopia,Ethiopia,123.4,EASTERN AFRICA,1112916781,Start
1921,Jawar Mohammed,https://en.wikipedia.org/wiki/Jawar_Mohammed,Ethiopia,Ethiopia,123.4,EASTERN AFRICA,1094608483,GA
1922,Mulu Solomon,https://en.wikipedia.org/wiki/Mulu_Solomon,Ethiopia,Ethiopia,123.4,EASTERN AFRICA,1106496565,Start
1923,Sophia Yilma,https://en.wikipedia.org/wiki/Sophia_Yilma,Ethiopia,Ethiopia,123.4,EASTERN AFRICA,1026135640,C
1924,Su'ad Ahmed Farah,https://en.wikipedia.org/wiki/Su'ad_Ahmed_Farah,Ethiopia,Ethiopia,123.4,EASTERN AFRICA,857925192,Stub
1925,Tekle Wolde Hawaryat,https://en.wikipedia.org/wiki/Tekle_Wolde_Hawaryat,Ethiopia,Ethiopia,123.4,EASTERN AFRICA,1095575093,Start
1926,Teklewold Atnafu,https://en.wikipedia.org/wiki/Teklewold_Atnafu,Ethiopia,Ethiopia,123.4,EASTERN AFRICA,1101239492,Stub
1927,Tsegaye Mamo,https://en.wikipedia.org/wiki/Tsegaye_Mamo,Ethiopia,Ethiopia,123.4,EASTERN AFRICA,1109728586,Stub
1928,Andargachew Tsege,https://en.wikipedia.org/wiki/Andargachew_Tsege,Ethiopia,Ethiopia,123.4,EASTERN AFRICA,1075086484,C
1929,Erhart Aten,https://en.wikipedia.org/wiki/Erhart_Aten,Federated States of Micronesia,Federated States of Micronesia,0.1,OCEANIA,1104278667,Stub
1930,Gideon Doone,https://en.wikipedia.org/wiki/Gideon_Doone,Federated States of Micronesia,Federated States of Micronesia,0.1,OCEANIA,1104278830,Stub
1931,John Ehsa,https://en.wikipedia.org/wiki/John_Ehsa,Federated States of Micronesia,Federated States of Micronesia,0.1,OCEANIA,1112791021,Start
1932,Jack Fritz,https://en.wikipedia.org/wiki/Jack_Fritz,Federated States of Micronesia,Federated States of Micronesia,0.1,OCEANIA,1077106459,Stub
1933,Tony Ganngiyan,https://en.wikipedia.org/wiki/Tony_Ganngiyan,Federated States of Micronesia,Federated States of Micronesia,0.1,OCEANIA,1109390620,Stub
1934,Gerson Jackson,https://en.wikipedia.org/wiki/Gerson_Jackson,Federated States of Micronesia,Federated States of Micronesia,0.1,OCEANIA,1112222920,Start
1935,Lyndon Jackson,https://en.wikipedia.org/wiki/Lyndon_Jackson,Federated States of Micronesia,Federated States of Micronesia,0.1,OCEANIA,1072343229,Start
1936,John Mangefel,https://en.wikipedia.org/wiki/John_Mangefel,Federated States of Micronesia,Federated States of Micronesia,0.1,OCEANIA,1104284808,Stub
1937,Masao Nakayama,https://en.wikipedia.org/wiki/Masao_Nakayama,Federated States of Micronesia,Federated States of Micronesia,0.1,OCEANIA,1054456354,Start
1938,Wesley Simina,https://en.wikipedia.org/wiki/Wesley_Simina,Federated States of Micronesia,Federated States of Micronesia,0.1,OCEANIA,1105544125,Start
1939,Ansito Walter,https://en.wikipedia.org/wiki/Ansito_Walter,Federated States of Micronesia,Federated States of Micronesia,0.1,OCEANIA,993631245,Start
1940,Robert Weilbacher,https://en.wikipedia.org/wiki/Robert_Weilbacher,Federated States of Micronesia,Federated States of Micronesia,0.1,OCEANIA,1102379216,Start
1941,Strik Yoma,https://en.wikipedia.org/wiki/Strik_Yoma,Federated States of Micronesia,Federated States of Micronesia,0.1,OCEANIA,1086142871,Stub
1942,Nelson Delailomaloma,https://en.wikipedia.org/wiki/Nelson_Delailomaloma,Fiji,Fiji,0.9,OCEANIA,1066885088,Stub
1943,Manilal Doctor,https://en.wikipedia.org/wiki/Manilal_Doctor,Fiji,Fiji,0.9,OCEANIA,1026524002,C
1944,Ema Druavesi,https://en.wikipedia.org/wiki/Ema_Druavesi,Fiji,Fiji,0.9,OCEANIA,1081755736,Stub
1945,James Fong,https://en.wikipedia.org/wiki/James_Fong,Fiji,Fiji,0.9,OCEANIA,1096907368,Start
1946,William Goodsir,https://en.wikipedia.org/wiki/William_Goodsir,Fiji,Fiji,0.9,OCEANIA,1027605353,Stub
1947,Hafizud Deen Khan,https://en.wikipedia.org/wiki/Hafizud_Deen_Khan,Fiji,Fiji,0.9,OCEANIA,1114460174,Start
1948,Apenisa Kurisaqila,https://en.wikipedia.org/wiki/Apenisa_Kurisaqila,Fiji,Fiji,0.9,OCEANIA,1021053596,Start
1949,Injimo Managreve,https://en.wikipedia.org/wiki/Injimo_Managreve,Fiji,Fiji,0.9,OCEANIA,705254033,Stub
1950,Metuisela Mua,https://en.wikipedia.org/wiki/Metuisela_Mua,Fiji,Fiji,0.9,OCEANIA,1079124027,Start
1951,Pio Tabaiwalu,https://en.wikipedia.org/wiki/Pio_Tabaiwalu,Fiji,Fiji,0.9,OCEANIA,1101202238,Stub
1952,Saula Telawa,https://en.wikipedia.org/wiki/Saula_Telawa,Fiji,Fiji,0.9,OCEANIA,1092280528,Start
1953,Samuela Vunivalu,https://en.wikipedia.org/wiki/Samuela_Vunivalu,Fiji,Fiji,0.9,OCEANIA,1005271427,Start
1954,Josaia Waqabaca,https://en.wikipedia.org/wiki/Josaia_Waqabaca,Fiji,Fiji,0.9,OCEANIA,904395471,Start
1955,Tanya Waqanika,https://en.wikipedia.org/wiki/Tanya_Waqanika,Fiji,Fiji,0.9,OCEANIA,1050607695,Start
1956,Markku Andersson,https://en.wikipedia.org/wiki/Markku_Andersson,Finland,Finland,5.6,NORTHERN EUROPE,1043222611,Stub
1957,Erik Berg (politician),https://en.wikipedia.org/wiki/Erik_Berg_(politician),Finland,Finland,5.6,NORTHERN EUROPE,1112445645,Stub
1958,Arthur Brofeldt,https://en.wikipedia.org/wiki/Arthur_Brofeldt,Finland,Finland,5.6,NORTHERN EUROPE,1050506093,Stub
1959,Anders Chydenius,https://en.wikipedia.org/wiki/Anders_Chydenius,Finland,Finland,5.6,NORTHERN EUROPE,1113818970,C
1960,Selim Ekbom,https://en.wikipedia.org/wiki/Selim_Ekbom,Finland,Finland,5.6,NORTHERN EUROPE,997338039,Stub
1961,Erik Fleming (councilor),https://en.wikipedia.org/wiki/Erik_Fleming_(councilor),Finland,Finland,5.6,NORTHERN EUROPE,1066740982,Stub
1962,Klaus Fleming,https://en.wikipedia.org/wiki/Klaus_Fleming,Finland,Finland,5.6,NORTHERN EUROPE,1088318870,Start
1963,Jakob Gadolin,https://en.wikipedia.org/wiki/Jakob_Gadolin,Finland,Finland,5.6,NORTHERN EUROPE,1097260549,Start
1964,Mikhail Fyodorovich Ganskau,https://en.wikipedia.org/wiki/Mikhail_Fyodorovich_Ganskau,Finland,Finland,5.6,NORTHERN EUROPE,1051760370,Stub
1965,Carl Axel Gottlund,https://en.wikipedia.org/wiki/Carl_Axel_Gottlund,Finland,Finland,5.6,NORTHERN EUROPE,1100912151,C
1966,Lars Gabriel von Haartman,https://en.wikipedia.org/wiki/Lars_Gabriel_von_Haartman,Finland,Finland,5.6,NORTHERN EUROPE,1113826495,Start
1967,Ilkka Hakalehto,https://en.wikipedia.org/wiki/Ilkka_Hakalehto,Finland,Finland,5.6,NORTHERN EUROPE,1106130121,Stub
1968,Max Jakobson,https://en.wikipedia.org/wiki/Max_Jakobson,Finland,Finland,5.6,NORTHERN EUROPE,1111495545,Start
1969,Fritz Arthur Jusélius,https://en.wikipedia.org/wiki/Fritz_Arthur_Jusélius,Finland,Finland,5.6,NORTHERN EUROPE,1019712970,Stub
1970,Aleksander von Kothen,https://en.wikipedia.org/wiki/Aleksander_von_Kothen,Finland,Finland,5.6,NORTHERN EUROPE,1050404318,Stub
1971,Paul Kraatz,https://en.wikipedia.org/wiki/Paul_Kraatz,Finland,Finland,5.6,NORTHERN EUROPE,1089806349,Stub
1972,Antti Kuosmanen,https://en.wikipedia.org/wiki/Antti_Kuosmanen,Finland,Finland,5.6,NORTHERN EUROPE,1093737619,Stub
1973,Carl Fabian Langenskiöld,https://en.wikipedia.org/wiki/Carl_Fabian_Langenskiöld,Finland,Finland,5.6,NORTHERN EUROPE,1095875877,Stub
1974,Reino Ragnar Lehto,https://en.wikipedia.org/wiki/Reino_Ragnar_Lehto,Finland,Finland,5.6,NORTHERN EUROPE,1086802978,Stub
1975,Keijo Liinamaa,https://en.wikipedia.org/wiki/Keijo_Liinamaa,Finland,Finland,5.6,NORTHERN EUROPE,1082695153,Start
1976,Verner Lindberg,https://en.wikipedia.org/wiki/Verner_Lindberg,Finland,Finland,5.6,NORTHERN EUROPE,1113086506,Stub
1977,Olavi Mäenpää,https://en.wikipedia.org/wiki/Olavi_Mäenpää,Finland,Finland,5.6,NORTHERN EUROPE,1113275201,Start
1978,Nils Mustelin,https://en.wikipedia.org/wiki/Nils_Mustelin,Finland,Finland,5.6,NORTHERN EUROPE,1101309871,Start
1979,Kirsi Piha,https://en.wikipedia.org/wiki/Kirsi_Piha,Finland,Finland,5.6,NORTHERN EUROPE,1011166320,Stub
1980,Toivo Topias Pohjala,https://en.wikipedia.org/wiki/Toivo_Topias_Pohjala,Finland,Finland,5.6,NORTHERN EUROPE,1113515295,Stub
1981,Karl August Ramsay,https://en.wikipedia.org/wiki/Karl_August_Ramsay,Finland,Finland,5.6,NORTHERN EUROPE,1051401383,Stub
1982,Elisabeth Rehn,https://en.wikipedia.org/wiki/Elisabeth_Rehn,Finland,Finland,5.6,NORTHERN EUROPE,1096605773,C
1983,Eino S. Repo,https://en.wikipedia.org/wiki/Eino_S._Repo,Finland,Finland,5.6,NORTHERN EUROPE,1050674268,Start
1984,Matti Saarinen,https://en.wikipedia.org/wiki/Matti_Saarinen,Finland,Finland,5.6,NORTHERN EUROPE,1099827826,Stub
1985,Helvi Sipilä,https://en.wikipedia.org/wiki/Helvi_Sipilä,Finland,Finland,5.6,NORTHERN EUROPE,1099355206,Start
1986,Georg Magnus Sprengtporten,https://en.wikipedia.org/wiki/Georg_Magnus_Sprengtporten,Finland,Finland,5.6,NORTHERN EUROPE,1113778414,Start
1987,Jacob Magnus Sprengtporten,https://en.wikipedia.org/wiki/Jacob_Magnus_Sprengtporten,Finland,Finland,5.6,NORTHERN EUROPE,1113778594,C
1988,Aleksander Strandman,https://en.wikipedia.org/wiki/Aleksander_Strandman,Finland,Finland,5.6,NORTHERN EUROPE,1050404209,Stub
1989,Christoffer Taxell,https://en.wikipedia.org/wiki/Christoffer_Taxell,Finland,Finland,5.6,NORTHERN EUROPE,1096094038,Start
1990,Heikki Heikinpoika Vaanila,https://en.wikipedia.org/wiki/Heikki_Heikinpoika_Vaanila,Finland,Finland,5.6,NORTHERN EUROPE,1080391577,Stub
1991,Jaana Vasama,https://en.wikipedia.org/wiki/Jaana_Vasama,Finland,Finland,5.6,NORTHERN EUROPE,1095884412,Stub
1992,Miranda Vuolasranta,https://en.wikipedia.org/wiki/Miranda_Vuolasranta,Finland,Finland,5.6,NORTHERN EUROPE,1106633718,Start
1993,Nils Westermarck,https://en.wikipedia.org/wiki/Nils_Westermarck,Finland,Finland,5.6,NORTHERN EUROPE,1019861873,Stub
1994,Anders Wirenius,https://en.wikipedia.org/wiki/Anders_Wirenius,Finland,Finland,5.6,NORTHERN EUROPE,1049923720,Stub
1995,Konni Zilliacus (senior),https://en.wikipedia.org/wiki/Konni_Zilliacus_(senior),Finland,Finland,5.6,NORTHERN EUROPE,951511687,Start
1996,Jean Poldo d'Albenas,https://en.wikipedia.org/wiki/Jean_Poldo_d'Albenas,France,France,65.8,WESTERN EUROPE,1067933042,Stub
1997,Édouard André (art collector),https://en.wikipedia.org/wiki/Édouard_André_(art_collector),France,France,65.8,WESTERN EUROPE,1108055042,Start
1998,François-Gabriel d'Angeac,https://en.wikipedia.org/wiki/François-Gabriel_d'Angeac,France,France,65.8,WESTERN EUROPE,1063028734,C
1999,Auguste Louis Albéric d'Arenberg,https://en.wikipedia.org/wiki/Auguste_Louis_Albéric_d'Arenberg,France,France,65.8,WESTERN EUROPE,1100525208,GA
2000,Hubert Astier,https://en.wikipedia.org/wiki/Hubert_Astier,France,France,65.8,WESTERN EUROPE,1104817709,Start
2001,Raymond-Max Aubert,https://en.wikipedia.org/wiki/Raymond-Max_Aubert,France,France,65.8,WESTERN EUROPE,1082744437,Stub
2002,Pierre-François Audry de Puyraveau,https://en.wikipedia.org/wiki/Pierre-François_Audry_de_Puyraveau,France,France,65.8,WESTERN EUROPE,1041685091,GA
2003,Antoine Avinin,https://en.wikipedia.org/wiki/Antoine_Avinin,France,France,65.8,WESTERN EUROPE,1114330738,Start
2004,Henri Barbet,https://en.wikipedia.org/wiki/Henri_Barbet,France,France,65.8,WESTERN EUROPE,1058537909,C
2005,Monique Barbut,https://en.wikipedia.org/wiki/Monique_Barbut,France,France,65.8,WESTERN EUROPE,1033584307,Start
2006,Umberto Battist,https://en.wikipedia.org/wiki/Umberto_Battist,France,France,65.8,WESTERN EUROPE,1100351289,Stub
2007,Jean-François Bazin,https://en.wikipedia.org/wiki/Jean-François_Bazin,France,France,65.8,WESTERN EUROPE,1103928744,Start
2008,"Marc de Beauvau, Prince of Craon","https://en.wikipedia.org/wiki/Marc_de_Beauvau,_Prince_of_Craon",France,France,65.8,WESTERN EUROPE,1103625797,Start
2009,Daniel Béguin,https://en.wikipedia.org/wiki/Daniel_Béguin,France,France,65.8,WESTERN EUROPE,1092313908,Stub
2010,Soheib Bencheikh,https://en.wikipedia.org/wiki/Soheib_Bencheikh,France,France,65.8,WESTERN EUROPE,1076962736,Start
2011,Jean-Pierre Berçot,https://en.wikipedia.org/wiki/Jean-Pierre_Berçot,France,France,65.8,WESTERN EUROPE,1014505332,Stub
2012,Michel Berson,https://en.wikipedia.org/wiki/Michel_Berson,France,France,65.8,WESTERN EUROPE,1035977192,Stub
2013,Georges Berthoin,https://en.wikipedia.org/wiki/Georges_Berthoin,France,France,65.8,WESTERN EUROPE,1081106442,Stub
2014,Bertrand de La Chesnais,https://en.wikipedia.org/wiki/Bertrand_de_La_Chesnais,France,France,65.8,WESTERN EUROPE,1082303676,Start
2015,Bertrand Nogaro,https://en.wikipedia.org/wiki/Bertrand_Nogaro,France,France,65.8,WESTERN EUROPE,1082745594,Stub
2016,Franck Biancheri,https://en.wikipedia.org/wiki/Franck_Biancheri,France,France,65.8,WESTERN EUROPE,1105481883,Start
2017,Olivier Bianchi,https://en.wikipedia.org/wiki/Olivier_Bianchi,France,France,65.8,WESTERN EUROPE,1110744540,C
2018,Adolphe Billault,https://en.wikipedia.org/wiki/Adolphe_Billault,France,France,65.8,WESTERN EUROPE,1104724730,Start
2019,Jean Bonaventure Birotteau,https://en.wikipedia.org/wiki/Jean_Bonaventure_Birotteau,France,France,65.8,WESTERN EUROPE,1100907137,Start
2020,Pierre Philibert de Blancheton,https://en.wikipedia.org/wiki/Pierre_Philibert_de_Blancheton,France,France,65.8,WESTERN EUROPE,1008128433,Stub
2021,Antoine Blondel,https://en.wikipedia.org/wiki/Antoine_Blondel,France,France,65.8,WESTERN EUROPE,1016683924,Start
2022,Roland Bondonny,https://en.wikipedia.org/wiki/Roland_Bondonny,France,France,65.8,WESTERN EUROPE,1095782494,Stub
2023,Gian Paolo Borghetti,https://en.wikipedia.org/wiki/Gian_Paolo_Borghetti,France,France,65.8,WESTERN EUROPE,1044208725,C
2024,Élisabeth Borne,https://en.wikipedia.org/wiki/Élisabeth_Borne,France,France,65.8,WESTERN EUROPE,1114924450,GA
2025,Paul Boudet,https://en.wikipedia.org/wiki/Paul_Boudet,France,France,65.8,WESTERN EUROPE,1097825452,Start
2026,Gérard Boulanger,https://en.wikipedia.org/wiki/Gérard_Boulanger,France,France,65.8,WESTERN EUROPE,1097825550,Stub
2027,Albert Bourderon,https://en.wikipedia.org/wiki/Albert_Bourderon,France,France,65.8,WESTERN EUROPE,1067038452,C
2028,François Bourdon,https://en.wikipedia.org/wiki/François_Bourdon,France,France,65.8,WESTERN EUROPE,1029331850,GA
2029,Anne du Bourg,https://en.wikipedia.org/wiki/Anne_du_Bourg,France,France,65.8,WESTERN EUROPE,1094440098,Start
2030,Raphaël Bouton,https://en.wikipedia.org/wiki/Raphaël_Bouton,France,France,65.8,WESTERN EUROPE,1105641399,Start
2031,Marie Bové,https://en.wikipedia.org/wiki/Marie_Bové,France,France,65.8,WESTERN EUROPE,962575919,Stub
2032,"Alexandre Jean-Baptiste de Boyer, Marquis d'Éguilles","https://en.wikipedia.org/wiki/Alexandre_Jean-Baptiste_de_Boyer,_Marquis_d'Éguilles",France,France,65.8,WESTERN EUROPE,1078677061,GA
2033,Pierre Étienne Bourgeois de Boynes,https://en.wikipedia.org/wiki/Pierre_Étienne_Bourgeois_de_Boynes,France,France,65.8,WESTERN EUROPE,782996380,Start
2034,Adolphe Brezet,https://en.wikipedia.org/wiki/Adolphe_Brezet,France,France,65.8,WESTERN EUROPE,1104663398,Stub
2035,Franck Briffaut,https://en.wikipedia.org/wiki/Franck_Briffaut,France,France,65.8,WESTERN EUROPE,1103217675,Stub
2036,Barnabé Brisson,https://en.wikipedia.org/wiki/Barnabé_Brisson,France,France,65.8,WESTERN EUROPE,1093929154,Start
2037,"Victor-François, 8th duc de Broglie","https://en.wikipedia.org/wiki/Victor-François,_8th_duc_de_Broglie",France,France,65.8,WESTERN EUROPE,1084041714,Stub
2038,Gilberte Brossolette,https://en.wikipedia.org/wiki/Gilberte_Brossolette,France,France,65.8,WESTERN EUROPE,1070079491,Start
2039,Pierre Broussel,https://en.wikipedia.org/wiki/Pierre_Broussel,France,France,65.8,WESTERN EUROPE,1050634478,Stub
2040,Michel Bruguier,https://en.wikipedia.org/wiki/Michel_Bruguier,France,France,65.8,WESTERN EUROPE,1082745423,Start
2041,Dominique Bucchini,https://en.wikipedia.org/wiki/Dominique_Bucchini,France,France,65.8,WESTERN EUROPE,1061804332,Start
2042,Bureau de La Rivière,https://en.wikipedia.org/wiki/Bureau_de_La_Rivière,France,France,65.8,WESTERN EUROPE,1105433275,Start
2043,Étienne-Laurent-Pierre Burnel,https://en.wikipedia.org/wiki/Étienne-Laurent-Pierre_Burnel,France,France,65.8,WESTERN EUROPE,1082744694,Start
2044,Jean Capelle (politician),https://en.wikipedia.org/wiki/Jean_Capelle_(politician),France,France,65.8,WESTERN EUROPE,1067067425,Stub
2045,Léon Carcassonne,https://en.wikipedia.org/wiki/Léon_Carcassonne,France,France,65.8,WESTERN EUROPE,1007233683,Stub
2046,Pierre Cary,https://en.wikipedia.org/wiki/Pierre_Cary,France,France,65.8,WESTERN EUROPE,1050495074,Stub
2047,Ignace Caseneuve,https://en.wikipedia.org/wiki/Ignace_Caseneuve,France,France,65.8,WESTERN EUROPE,1019146161,Start
2048,Charles Cassal,https://en.wikipedia.org/wiki/Charles_Cassal,France,France,65.8,WESTERN EUROPE,924509169,Stub
2049,Jacques la Caze,https://en.wikipedia.org/wiki/Jacques_la_Caze,France,France,65.8,WESTERN EUROPE,1109449561,Stub
2050,Max-Théodore Cerfberr,https://en.wikipedia.org/wiki/Max-Théodore_Cerfberr,France,France,65.8,WESTERN EUROPE,1039643142,Start
