article_title,url_link,country,article_quality,revision_id,geography,population,region
Ymer Prizreni,https://en.wikipedia.org/wiki/Ymer_Prizreni,Albania,Start,1114419180,Albania,2.8,SOUTHERN EUROPE
Avni Rustemi,https://en.wikipedia.org/wiki/Avni_Rustemi,Albania,C,1113688253,Albania,2.8,SOUTHERN EUROPE
Chatin Sarachi,https://en.wikipedia.org/wiki/Chatin_Sarachi,Albania,C,1089622596,Albania,2.8,SOUTHERN EUROPE
Nebi Sefa,https://en.wikipedia.org/wiki/Nebi_Sefa,Albania,Stub,978173646,Albania,2.8,SOUTHERN EUROPE
Eduard Shalsi,https://en.wikipedia.org/wiki/Eduard_Shalsi,Albania,Start,1090651886,Albania,2.8,SOUTHERN EUROPE
Ylli Vesel Shehu,https://en.wikipedia.org/wiki/Ylli_Vesel_Shehu,Albania,Stub,1002857261,Albania,2.8,SOUTHERN EUROPE
Athanas Shundi,https://en.wikipedia.org/wiki/Athanas_Shundi,Albania,B,1090001664,Albania,2.8,SOUTHERN EUROPE
Xhelal Sveçla,https://en.wikipedia.org/wiki/Xhelal_Sveçla,Albania,Start,1110419834,Albania,2.8,SOUTHERN EUROPE
Mehmet Tahsini,https://en.wikipedia.org/wiki/Mehmet_Tahsini,Albania,Stub,1089358942,Albania,2.8,SOUTHERN EUROPE
Ibrahim Temo,https://en.wikipedia.org/wiki/Ibrahim_Temo,Albania,GA,1114899959,Albania,2.8,SOUTHERN EUROPE
Pavli Terka,https://en.wikipedia.org/wiki/Pavli_Terka,Albania,Start,1107079359,Albania,2.8,SOUTHERN EUROPE
Afrim Tole,https://en.wikipedia.org/wiki/Afrim_Tole,Albania,Stub,1091240960,Albania,2.8,SOUTHERN EUROPE
Sejfi Vllamasi,https://en.wikipedia.org/wiki/Sejfi_Vllamasi,Albania,Start,1073823015,Albania,2.8,SOUTHERN EUROPE
Syrja Vlora,https://en.wikipedia.org/wiki/Syrja_Vlora,Albania,Start,1109383587,Albania,2.8,SOUTHERN EUROPE
Visarion Xhuvani,https://en.wikipedia.org/wiki/Visarion_Xhuvani,Albania,C,1115321286,Albania,2.8,SOUTHERN EUROPE
Visar Ymeri,https://en.wikipedia.org/wiki/Visar_Ymeri,Albania,Stub,1036757024,Albania,2.8,SOUTHERN EUROPE
Abdyl Ypi,https://en.wikipedia.org/wiki/Abdyl_Ypi,Albania,Stub,1075914314,Albania,2.8,SOUTHERN EUROPE
Xhezair Zaganjori,https://en.wikipedia.org/wiki/Xhezair_Zaganjori,Albania,Start,1106753028,Albania,2.8,SOUTHERN EUROPE
Menduh Zavalani,https://en.wikipedia.org/wiki/Menduh_Zavalani,Albania,GA,1071577719,Albania,2.8,SOUTHERN EUROPE
Said Abadou,https://en.wikipedia.org/wiki/Said_Abadou,Algeria,Stub,1112193748,Algeria,44.9,NORTHERN AFRICA
Tahar Allan,https://en.wikipedia.org/wiki/Tahar_Allan,Algeria,Stub,1059626268,Algeria,44.9,NORTHERN AFRICA
Mohamed Seghir Babes,https://en.wikipedia.org/wiki/Mohamed_Seghir_Babes,Algeria,Stub,1079379844,Algeria,44.9,NORTHERN AFRICA
Djelloul Baghli,https://en.wikipedia.org/wiki/Djelloul_Baghli,Algeria,Stub,1053461392,Algeria,44.9,NORTHERN AFRICA
Noureddine Bahbouh,https://en.wikipedia.org/wiki/Noureddine_Bahbouh,Algeria,Stub,1099284595,Algeria,44.9,NORTHERN AFRICA
Lamine Bechichi,https://en.wikipedia.org/wiki/Lamine_Bechichi,Algeria,Stub,1111537825,Algeria,44.9,NORTHERN AFRICA
Bakhti Belaïb,https://en.wikipedia.org/wiki/Bakhti_Belaïb,Algeria,Stub,1107713309,Algeria,44.9,NORTHERN AFRICA
Mohamed Belouizdad,https://en.wikipedia.org/wiki/Mohamed_Belouizdad,Algeria,Start,1102331624,Algeria,44.9,NORTHERN AFRICA
Mourad Benachenou,https://en.wikipedia.org/wiki/Mourad_Benachenou,Algeria,Stub,1091746754,Algeria,44.9,NORTHERN AFRICA
Benaouda Hadj Hacène Bachterzi,https://en.wikipedia.org/wiki/Benaouda_Hadj_Hacène_Bachterzi,Algeria,Stub,1064464792,Algeria,44.9,NORTHERN AFRICA
Souad Bendjaballah,https://en.wikipedia.org/wiki/Souad_Bendjaballah,Algeria,Stub,1064463751,Algeria,44.9,NORTHERN AFRICA
Mohammed Saleh Bendjelloul,https://en.wikipedia.org/wiki/Mohammed_Saleh_Bendjelloul,Algeria,Stub,1064459314,Algeria,44.9,NORTHERN AFRICA
Mohamed Bensalam,https://en.wikipedia.org/wiki/Mohamed_Bensalam,Algeria,Stub,1053464158,Algeria,44.9,NORTHERN AFRICA
Said Boualam,https://en.wikipedia.org/wiki/Said_Boualam,Algeria,Start,1104123484,Algeria,44.9,NORTHERN AFRICA
Abdeslam Bouchouareb,https://en.wikipedia.org/wiki/Abdeslam_Bouchouareb,Algeria,Stub,1053459025,Algeria,44.9,NORTHERN AFRICA
Brahim Chibout,https://en.wikipedia.org/wiki/Brahim_Chibout,Algeria,Stub,1053460621,Algeria,44.9,NORTHERN AFRICA
Bouras Djamel,https://en.wikipedia.org/wiki/Bouras_Djamel,Algeria,Stub,1072064909,Algeria,44.9,NORTHERN AFRICA
Ahmed Djebbar,https://en.wikipedia.org/wiki/Ahmed_Djebbar,Algeria,Stub,1112131049,Algeria,44.9,NORTHERN AFRICA
Fatiha Serour,https://en.wikipedia.org/wiki/Fatiha_Serour,Algeria,Start,1019766063,Algeria,44.9,NORTHERN AFRICA
Mohamed Hassaïne,https://en.wikipedia.org/wiki/Mohamed_Hassaïne,Algeria,C,1098798192,Algeria,44.9,NORTHERN AFRICA
Ibrahim Boughali,https://en.wikipedia.org/wiki/Ibrahim_Boughali,Algeria,Stub,1110540602,Algeria,44.9,NORTHERN AFRICA
Abdenour Keramane,https://en.wikipedia.org/wiki/Abdenour_Keramane,Algeria,Stub,1028900906,Algeria,44.9,NORTHERN AFRICA
Abelkader Khamri,https://en.wikipedia.org/wiki/Abelkader_Khamri,Algeria,Stub,1088927932,Algeria,44.9,NORTHERN AFRICA
Mahmoud Khedri,https://en.wikipedia.org/wiki/Mahmoud_Khedri,Algeria,Stub,1102198843,Algeria,44.9,NORTHERN AFRICA
Mohamed Laïchoubi,https://en.wikipedia.org/wiki/Mohamed_Laïchoubi,Algeria,Stub,1053469601,Algeria,44.9,NORTHERN AFRICA
Sassi Lamouri,https://en.wikipedia.org/wiki/Sassi_Lamouri,Algeria,Stub,1053478920,Algeria,44.9,NORTHERN AFRICA
Mohamed Maghlaoui,https://en.wikipedia.org/wiki/Mohamed_Maghlaoui,Algeria,Stub,1053469610,Algeria,44.9,NORTHERN AFRICA
Amar Makhloufi,https://en.wikipedia.org/wiki/Amar_Makhloufi,Algeria,Stub,1053459748,Algeria,44.9,NORTHERN AFRICA
Hacen Mefti,https://en.wikipedia.org/wiki/Hacen_Mefti,Algeria,Stub,1053461924,Algeria,44.9,NORTHERN AFRICA
Mokhtar Meherzi,https://en.wikipedia.org/wiki/Mokhtar_Meherzi,Algeria,Stub,1028900891,Algeria,44.9,NORTHERN AFRICA
Mohamed Elias Mesli,https://en.wikipedia.org/wiki/Mohamed_Elias_Mesli,Algeria,Stub,1009461580,Algeria,44.9,NORTHERN AFRICA
Azzedine Mihoubi,https://en.wikipedia.org/wiki/Azzedine_Mihoubi,Algeria,Start,1031600815,Algeria,44.9,NORTHERN AFRICA
Cherif Rahmani,https://en.wikipedia.org/wiki/Cherif_Rahmani,Algeria,Stub,1053461144,Algeria,44.9,NORTHERN AFRICA
Naima Salhi,https://en.wikipedia.org/wiki/Naima_Salhi,Algeria,Stub,1113203380,Algeria,44.9,NORTHERN AFRICA
Guillem d'Areny-Plandolit,https://en.wikipedia.org/wiki/Guillem_d'Areny-Plandolit,Andorra,FA,1100710928,Andorra,0.1,SOUTHERN EUROPE
Guillem Areny,https://en.wikipedia.org/wiki/Guillem_Areny,Andorra,Stub,1101200095,Andorra,0.1,SOUTHERN EUROPE
Joan Armengol,https://en.wikipedia.org/wiki/Joan_Armengol,Andorra,Stub,1105550472,Andorra,0.1,SOUTHERN EUROPE
Francesc Badia Batalla,https://en.wikipedia.org/wiki/Francesc_Badia_Batalla,Andorra,Stub,1102180575,Andorra,0.1,SOUTHERN EUROPE
Josep Maria Beal,https://en.wikipedia.org/wiki/Josep_Maria_Beal,Andorra,Stub,1104772844,Andorra,0.1,SOUTHERN EUROPE
Climent Palmitjavila,https://en.wikipedia.org/wiki/Climent_Palmitjavila,Andorra,Stub,1102731108,Andorra,0.1,SOUTHERN EUROPE
Antoni Puigdellívol,https://en.wikipedia.org/wiki/Antoni_Puigdellívol,Andorra,Start,1100253414,Andorra,0.1,SOUTHERN EUROPE
Òscar Ribas Reig,https://en.wikipedia.org/wiki/Òscar_Ribas_Reig,Andorra,C,1105529195,Andorra,0.1,SOUTHERN EUROPE
Boris Skossyreff,https://en.wikipedia.org/wiki/Boris_Skossyreff,Andorra,GA,1114575861,Andorra,0.1,SOUTHERN EUROPE
Enric Tarrado Vives,https://en.wikipedia.org/wiki/Enric_Tarrado_Vives,Andorra,Stub,986671433,Andorra,0.1,SOUTHERN EUROPE
Alexandre Sebastião André,https://en.wikipedia.org/wiki/Alexandre_Sebastião_André,Angola,Stub,979043156,Angola,35.6,MIDDLE AFRICA
Isaac Maria dos Anjos,https://en.wikipedia.org/wiki/Isaac_Maria_dos_Anjos,Angola,Stub,1087791055,Angola,35.6,MIDDLE AFRICA
Paulino Baptista,https://en.wikipedia.org/wiki/Paulino_Baptista,Angola,Start,1098277989,Angola,35.6,MIDDLE AFRICA
João Baptista Borges,https://en.wikipedia.org/wiki/João_Baptista_Borges,Angola,Start,1108136082,Angola,35.6,MIDDLE AFRICA
Branca Manuel Espirito Santo,https://en.wikipedia.org/wiki/Branca_Manuel_Espirito_Santo,Angola,Stub,1082903108,Angola,35.6,MIDDLE AFRICA
André Luís Brandão,https://en.wikipedia.org/wiki/André_Luís_Brandão,Angola,Stub,1092527809,Angola,35.6,MIDDLE AFRICA
André Gaspar Mendes de Carvalho,https://en.wikipedia.org/wiki/André_Gaspar_Mendes_de_Carvalho,Angola,Stub,871672690,Angola,35.6,MIDDLE AFRICA
Carolina Cerqueira,https://en.wikipedia.org/wiki/Carolina_Cerqueira,Angola,C,1081277226,Angola,35.6,MIDDLE AFRICA
Arlete Chimbinda,https://en.wikipedia.org/wiki/Arlete_Chimbinda,Angola,Start,1101656146,Angola,35.6,MIDDLE AFRICA
Kafundanga Chingunji,https://en.wikipedia.org/wiki/Kafundanga_Chingunji,Angola,Stub,1111470901,Angola,35.6,MIDDLE AFRICA
Jeremias Chitunda,https://en.wikipedia.org/wiki/Jeremias_Chitunda,Angola,Start,1076646666,Angola,35.6,MIDDLE AFRICA
Abel Chivukuvuku,https://en.wikipedia.org/wiki/Abel_Chivukuvuku,Angola,Start,987997249,Angola,35.6,MIDDLE AFRICA
Adalberto Costa Júnior,https://en.wikipedia.org/wiki/Adalberto_Costa_Júnior,Angola,Stub,1107102259,Angola,35.6,MIDDLE AFRICA
Adjany Costa,https://en.wikipedia.org/wiki/Adjany_Costa,Angola,Start,1081302172,Angola,35.6,MIDDLE AFRICA
Álvaro Arnaldo Craveiro,https://en.wikipedia.org/wiki/Álvaro_Arnaldo_Craveiro,Angola,Stub,1112653739,Angola,35.6,MIDDLE AFRICA
Raul Danda,https://en.wikipedia.org/wiki/Raul_Danda,Angola,Stub,1099408586,Angola,35.6,MIDDLE AFRICA
Carlos António Fernandes,https://en.wikipedia.org/wiki/Carlos_António_Fernandes,Angola,Stub,1003396569,Angola,35.6,MIDDLE AFRICA
Fiel Domingos Constantino,https://en.wikipedia.org/wiki/Fiel_Domingos_Constantino,Angola,Stub,1082902869,Angola,35.6,MIDDLE AFRICA
Abraão Gourgel,https://en.wikipedia.org/wiki/Abraão_Gourgel,Angola,Stub,1080440646,Angola,35.6,MIDDLE AFRICA
Maria Monteiro Jardin,https://en.wikipedia.org/wiki/Maria_Monteiro_Jardin,Angola,Stub,1095470855,Angola,35.6,MIDDLE AFRICA
José da Rocha,https://en.wikipedia.org/wiki/José_da_Rocha,Angola,Stub,1094974511,Angola,35.6,MIDDLE AFRICA
Mateus de Brito Júnior,https://en.wikipedia.org/wiki/Mateus_de_Brito_Júnior,Angola,Stub,1054271575,Angola,35.6,MIDDLE AFRICA
Kambamba Kulaxingo,https://en.wikipedia.org/wiki/Kambamba_Kulaxingo,Angola,Stub,1093124425,Angola,35.6,MIDDLE AFRICA
Abel Xavier Nzuzi Lubota,https://en.wikipedia.org/wiki/Abel_Xavier_Nzuzi_Lubota,Angola,Stub,1080325199,Angola,35.6,MIDDLE AFRICA
David Mendes,https://en.wikipedia.org/wiki/David_Mendes,Angola,Stub,1024544204,Angola,35.6,MIDDLE AFRICA
Fernando Faustino Muteka,https://en.wikipedia.org/wiki/Fernando_Faustino_Muteka,Angola,Stub,1079490106,Angola,35.6,MIDDLE AFRICA
José Ndele,https://en.wikipedia.org/wiki/José_Ndele,Angola,Stub,1101583647,Angola,35.6,MIDDLE AFRICA
Daniel Ntongi-Nzinga,https://en.wikipedia.org/wiki/Daniel_Ntongi-Nzinga,Angola,Stub,848334573,Angola,35.6,MIDDLE AFRICA
Pedro Tonho Pedale,https://en.wikipedia.org/wiki/Pedro_Tonho_Pedale,Angola,Stub,1113903559,Angola,35.6,MIDDLE AFRICA
Elias Salupeto Pena,https://en.wikipedia.org/wiki/Elias_Salupeto_Pena,Angola,Stub,994023688,Angola,35.6,MIDDLE AFRICA
Pinda Simão,https://en.wikipedia.org/wiki/Pinda_Simão,Angola,Stub,1115384278,Angola,35.6,MIDDLE AFRICA
Johnny Eduardo Pinnock,https://en.wikipedia.org/wiki/Johnny_Eduardo_Pinnock,Angola,Stub,992923654,Angola,35.6,MIDDLE AFRICA
Santana André Pitra,https://en.wikipedia.org/wiki/Santana_André_Pitra,Angola,Stub,886771177,Angola,35.6,MIDDLE AFRICA
José Aníbal Lopes Rocha,https://en.wikipedia.org/wiki/José_Aníbal_Lopes_Rocha,Angola,Stub,985054758,Angola,35.6,MIDDLE AFRICA
Luís Gomes Sambo,https://en.wikipedia.org/wiki/Luís_Gomes_Sambo,Angola,Start,1114131425,Angola,35.6,MIDDLE AFRICA
José Filomeno dos Santos,https://en.wikipedia.org/wiki/José_Filomeno_dos_Santos,Angola,Start,1111269228,Angola,35.6,MIDDLE AFRICA
Jonas Savimbi,https://en.wikipedia.org/wiki/Jonas_Savimbi,Angola,C,1110987217,Angola,35.6,MIDDLE AFRICA
Manuel Bernardo de Sousa,https://en.wikipedia.org/wiki/Manuel_Bernardo_de_Sousa,Angola,Stub,886461023,Angola,35.6,MIDDLE AFRICA
Augusto da Silva Tomás,https://en.wikipedia.org/wiki/Augusto_da_Silva_Tomás,Angola,Stub,1112407992,Angola,35.6,MIDDLE AFRICA
Luzia Inglês Van-Dúnem,https://en.wikipedia.org/wiki/Luzia_Inglês_Van-Dúnem,Angola,Start,1067323463,Angola,35.6,MIDDLE AFRICA
Manuel Vicente,https://en.wikipedia.org/wiki/Manuel_Vicente,Angola,C,1106406859,Angola,35.6,MIDDLE AFRICA
Mfulupinga Nlando Victor,https://en.wikipedia.org/wiki/Mfulupinga_Nlando_Victor,Angola,Start,994085067,Angola,35.6,MIDDLE AFRICA
Randolph Beazer,https://en.wikipedia.org/wiki/Randolph_Beazer,Antigua and Barbuda,Stub,1094157275,Antigua and Barbuda,0.1,CARIBBEAN
Studiation Brown,https://en.wikipedia.org/wiki/Studiation_Brown,Antigua and Barbuda,Stub,825090349,Antigua and Barbuda,0.1,CARIBBEAN
Colin O'Neil Browne,https://en.wikipedia.org/wiki/Colin_O'Neil_Browne,Antigua and Barbuda,Stub,1108425154,Antigua and Barbuda,0.1,CARIBBEAN
James Carlisle,https://en.wikipedia.org/wiki/James_Carlisle,Antigua and Barbuda,C,1112658085,Antigua and Barbuda,0.1,CARIBBEAN
Gail Christian,https://en.wikipedia.org/wiki/Gail_Christian,Antigua and Barbuda,Start,1082380535,Antigua and Barbuda,0.1,CARIBBEAN
Osbert Richard Frederick,https://en.wikipedia.org/wiki/Osbert_Richard_Frederick,Antigua and Barbuda,Start,1082381271,Antigua and Barbuda,0.1,CARIBBEAN
William Haynes-Smith,https://en.wikipedia.org/wiki/William_Haynes-Smith,Antigua and Barbuda,C,1037116181,Antigua and Barbuda,0.1,CARIBBEAN
Tim Hector,https://en.wikipedia.org/wiki/Tim_Hector,Antigua and Barbuda,C,1075044001,Antigua and Barbuda,0.1,CARIBBEAN
Cheryl Mary Clare Hurst,https://en.wikipedia.org/wiki/Cheryl_Mary_Clare_Hurst,Antigua and Barbuda,Stub,1082380270,Antigua and Barbuda,0.1,CARIBBEAN
Wilfred Jacobs,https://en.wikipedia.org/wiki/Wilfred_Jacobs,Antigua and Barbuda,Stub,1110866224,Antigua and Barbuda,0.1,CARIBBEAN
Harold Lovell,https://en.wikipedia.org/wiki/Harold_Lovell,Antigua and Barbuda,Start,1106157497,Antigua and Barbuda,0.1,CARIBBEAN
John Lyons (Antiguan politician),https://en.wikipedia.org/wiki/John_Lyons_(Antiguan_politician),Antigua and Barbuda,C,1102523754,Antigua and Barbuda,0.1,CARIBBEAN
Edmond Mansoor,https://en.wikipedia.org/wiki/Edmond_Mansoor,Antigua and Barbuda,Stub,1106044619,Antigua and Barbuda,0.1,CARIBBEAN
Joanne Massiah,https://en.wikipedia.org/wiki/Joanne_Massiah,Antigua and Barbuda,Stub,1095742971,Antigua and Barbuda,0.1,CARIBBEAN
Melford Walter Nicholas,https://en.wikipedia.org/wiki/Melford_Walter_Nicholas,Antigua and Barbuda,Start,1113392435,Antigua and Barbuda,0.1,CARIBBEAN
Bernard Percival,https://en.wikipedia.org/wiki/Bernard_Percival,Antigua and Barbuda,Stub,1073473676,Antigua and Barbuda,0.1,CARIBBEAN
Alincia Williams-Grant,https://en.wikipedia.org/wiki/Alincia_Williams-Grant,Antigua and Barbuda,Start,1080767913,Antigua and Barbuda,0.1,CARIBBEAN
Joaquín Samuel de Anchorena,https://en.wikipedia.org/wiki/Joaquín_Samuel_de_Anchorena,Argentina,Start,1096421201,Argentina,46.2,SOUTH AMERICA
Juan Agustín Augier,https://en.wikipedia.org/wiki/Juan_Agustín_Augier,Argentina,Stub,989941326,Argentina,46.2,SOUTH AMERICA
Uladislao Augier,https://en.wikipedia.org/wiki/Uladislao_Augier,Argentina,Stub,1083670137,Argentina,46.2,SOUTH AMERICA
Joaquín Belgrano,https://en.wikipedia.org/wiki/Joaquín_Belgrano,Argentina,Start,1033486500,Argentina,46.2,SOUTH AMERICA
Antonio Bermejo,https://en.wikipedia.org/wiki/Antonio_Bermejo,Argentina,Start,1111012579,Argentina,46.2,SOUTH AMERICA
Antonio Beruti,https://en.wikipedia.org/wiki/Antonio_Beruti,Argentina,Start,1072761348,Argentina,46.2,SOUTH AMERICA
Héctor Bidonde,https://en.wikipedia.org/wiki/Héctor_Bidonde,Argentina,Start,1091652004,Argentina,46.2,SOUTH AMERICA
Silvano Bores,https://en.wikipedia.org/wiki/Silvano_Bores,Argentina,Stub,1035890502,Argentina,46.2,SOUTH AMERICA
Pedro Braillard Poccard,https://en.wikipedia.org/wiki/Pedro_Braillard_Poccard,Argentina,Stub,1100848745,Argentina,46.2,SOUTH AMERICA
Exequiel Bustillo,https://en.wikipedia.org/wiki/Exequiel_Bustillo,Argentina,Stub,1096179751,Argentina,46.2,SOUTH AMERICA
Mario Cafiero,https://en.wikipedia.org/wiki/Mario_Cafiero,Argentina,Stub,1102185475,Argentina,46.2,SOUTH AMERICA
Alberto Manuel Campos,https://en.wikipedia.org/wiki/Alberto_Manuel_Campos,Argentina,Start,1073206939,Argentina,46.2,SOUTH AMERICA
Alejo Castex,https://en.wikipedia.org/wiki/Alejo_Castex,Argentina,C,1096414709,Argentina,46.2,SOUTH AMERICA
Dámaso Centeno,https://en.wikipedia.org/wiki/Dámaso_Centeno,Argentina,Stub,1096183091,Argentina,46.2,SOUTH AMERICA
Carlos Corach,https://en.wikipedia.org/wiki/Carlos_Corach,Argentina,Stub,1068148753,Argentina,46.2,SOUTH AMERICA
Jorge Coscia,https://en.wikipedia.org/wiki/Jorge_Coscia,Argentina,Stub,1099409991,Argentina,46.2,SOUTH AMERICA
Juan Carlos Del Bello,https://en.wikipedia.org/wiki/Juan_Carlos_Del_Bello,Argentina,Stub,1100037128,Argentina,46.2,SOUTH AMERICA
Luis L. Domínguez,https://en.wikipedia.org/wiki/Luis_L._Domínguez,Argentina,C,1089356576,Argentina,46.2,SOUTH AMERICA
Máximo Etchecopar,https://en.wikipedia.org/wiki/Máximo_Etchecopar,Argentina,Start,1115155777,Argentina,46.2,SOUTH AMERICA
Héctor Toty Flores,https://en.wikipedia.org/wiki/Héctor_Toty_Flores,Argentina,Stub,1067754685,Argentina,46.2,SOUTH AMERICA
Juan Fugl,https://en.wikipedia.org/wiki/Juan_Fugl,Argentina,Stub,1073206214,Argentina,46.2,SOUTH AMERICA
Santiago Gallo,https://en.wikipedia.org/wiki/Santiago_Gallo,Argentina,Start,1039135531,Argentina,46.2,SOUTH AMERICA
Manuel José García,https://en.wikipedia.org/wiki/Manuel_José_García,Argentina,Stub,1007128573,Argentina,46.2,SOUTH AMERICA
Juan José Gómez Centurión,https://en.wikipedia.org/wiki/Juan_José_Gómez_Centurión,Argentina,Stub,1110844685,Argentina,46.2,SOUTH AMERICA
Luis Carlos Gómez Centurión,https://en.wikipedia.org/wiki/Luis_Carlos_Gómez_Centurión,Argentina,Stub,1040878894,Argentina,46.2,SOUTH AMERICA
Martín Guzmán,https://en.wikipedia.org/wiki/Martín_Guzmán,Argentina,C,1111128923,Argentina,46.2,SOUTH AMERICA
Federico Helguera,https://en.wikipedia.org/wiki/Federico_Helguera,Argentina,Start,1066754349,Argentina,46.2,SOUTH AMERICA
Fernando Iglesias (Argentine politician),https://en.wikipedia.org/wiki/Fernando_Iglesias_(Argentine_politician),Argentina,C,1093400021,Argentina,46.2,SOUTH AMERICA
Ricardo Kennedy,https://en.wikipedia.org/wiki/Ricardo_Kennedy,Argentina,Stub,1096426574,Argentina,46.2,SOUTH AMERICA
Carlos Kunkel,https://en.wikipedia.org/wiki/Carlos_Kunkel,Argentina,Stub,1005790906,Argentina,46.2,SOUTH AMERICA
Norberto La Porta,https://en.wikipedia.org/wiki/Norberto_La_Porta,Argentina,Stub,721029407,Argentina,46.2,SOUTH AMERICA
Andrés Larroque,https://en.wikipedia.org/wiki/Andrés_Larroque,Argentina,Start,1060504858,Argentina,46.2,SOUTH AMERICA
Julián de Leyva,https://en.wikipedia.org/wiki/Julián_de_Leyva,Argentina,Stub,959654287,Argentina,46.2,SOUTH AMERICA
Mónica López (politician),https://en.wikipedia.org/wiki/Mónica_López_(politician),Argentina,Stub,797826672,Argentina,46.2,SOUTH AMERICA
Lucio Victorio Mansilla,https://en.wikipedia.org/wiki/Lucio_Victorio_Mansilla,Argentina,Start,1086339086,Argentina,46.2,SOUTH AMERICA
Nicolás Massot,https://en.wikipedia.org/wiki/Nicolás_Massot,Argentina,Start,1069153148,Argentina,46.2,SOUTH AMERICA
Juan Mignaburu,https://en.wikipedia.org/wiki/Juan_Mignaburu,Argentina,Stub,994878410,Argentina,46.2,SOUTH AMERICA
Guillermo Montenegro,https://en.wikipedia.org/wiki/Guillermo_Montenegro,Argentina,Stub,1096175549,Argentina,46.2,SOUTH AMERICA
Mariano Moreno,https://en.wikipedia.org/wiki/Mariano_Moreno,Argentina,B,1113829451,Argentina,46.2,SOUTH AMERICA
Marcelo Muniagurria,https://en.wikipedia.org/wiki/Marcelo_Muniagurria,Argentina,Stub,1108926646,Argentina,46.2,SOUTH AMERICA
Fernando Nadra,https://en.wikipedia.org/wiki/Fernando_Nadra,Argentina,C,1105357958,Argentina,46.2,SOUTH AMERICA
Rómulo Sebastián Naón,https://en.wikipedia.org/wiki/Rómulo_Sebastián_Naón,Argentina,Start,1096261399,Argentina,46.2,SOUTH AMERICA
Santiago G. O'Farrell,https://en.wikipedia.org/wiki/Santiago_G._O'Farrell,Argentina,Start,1096261487,Argentina,46.2,SOUTH AMERICA
Miguel Ángel Pesce,https://en.wikipedia.org/wiki/Miguel_Ángel_Pesce,Argentina,Start,1096459313,Argentina,46.2,SOUTH AMERICA
Carlos Petroni,https://en.wikipedia.org/wiki/Carlos_Petroni,Argentina,C,1100374393,Argentina,46.2,SOUTH AMERICA
Alejo Peyret,https://en.wikipedia.org/wiki/Alejo_Peyret,Argentina,B,1091481103,Argentina,46.2,SOUTH AMERICA
Aldo Pignanelli,https://en.wikipedia.org/wiki/Aldo_Pignanelli,Argentina,Stub,1106856167,Argentina,46.2,SOUTH AMERICA
Enrique S. Quintana,https://en.wikipedia.org/wiki/Enrique_S._Quintana,Argentina,Start,1016343362,Argentina,46.2,SOUTH AMERICA
Amán Rawson,https://en.wikipedia.org/wiki/Amán_Rawson,Argentina,Start,1096678788,Argentina,46.2,SOUTH AMERICA
Martín Sabbatella,https://en.wikipedia.org/wiki/Martín_Sabbatella,Argentina,C,1073202733,Argentina,46.2,SOUTH AMERICA
Juan Pablo Schiavi,https://en.wikipedia.org/wiki/Juan_Pablo_Schiavi,Argentina,C,1069152180,Argentina,46.2,SOUTH AMERICA
Héctor Tizón,https://en.wikipedia.org/wiki/Héctor_Tizón,Argentina,Start,1096176230,Argentina,46.2,SOUTH AMERICA
Claudio Uberti,https://en.wikipedia.org/wiki/Claudio_Uberti,Argentina,C,1032047313,Argentina,46.2,SOUTH AMERICA
Arístides Villanueva,https://en.wikipedia.org/wiki/Arístides_Villanueva,Argentina,Start,994807413,Argentina,46.2,SOUTH AMERICA
Artashes Abeghyan,https://en.wikipedia.org/wiki/Artashes_Abeghyan,Armenia,Start,1088583026,Armenia,3,WESTERN ASIA
Aram Achekbashian,https://en.wikipedia.org/wiki/Aram_Achekbashian,Armenia,Stub,1046857776,Armenia,3,WESTERN ASIA
Hovsep Arghutian,https://en.wikipedia.org/wiki/Hovsep_Arghutian,Armenia,Start,1095822812,Armenia,3,WESTERN ASIA
Mikael Atabekyan,https://en.wikipedia.org/wiki/Mikael_Atabekyan,Armenia,Stub,1008108682,Armenia,3,WESTERN ASIA
Tigran Bekzadyan,https://en.wikipedia.org/wiki/Tigran_Bekzadyan,Armenia,Stub,1027604306,Armenia,3,WESTERN ASIA
Vigen Chitechyan,https://en.wikipedia.org/wiki/Vigen_Chitechyan,Armenia,Stub,1099308421,Armenia,3,WESTERN ASIA
Hayk Chobanyan,https://en.wikipedia.org/wiki/Hayk_Chobanyan,Armenia,Start,1093711595,Armenia,3,WESTERN ASIA
Daniel-Bek of Sassun,https://en.wikipedia.org/wiki/Daniel-Bek_of_Sassun,Armenia,Start,1114419837,Armenia,3,WESTERN ASIA
Gurgen Egiazaryan,https://en.wikipedia.org/wiki/Gurgen_Egiazaryan,Armenia,Start,1103745376,Armenia,3,WESTERN ASIA
Parunak Ferukhan,https://en.wikipedia.org/wiki/Parunak_Ferukhan,Armenia,Stub,1114420012,Armenia,3,WESTERN ASIA
Hambardzum Galstyan,https://en.wikipedia.org/wiki/Hambardzum_Galstyan,Armenia,Start,1084735335,Armenia,3,WESTERN ASIA
Gegham Gharibjanian,https://en.wikipedia.org/wiki/Gegham_Gharibjanian,Armenia,C,1048485720,Armenia,3,WESTERN ASIA
Gevorg Ghazaryan (politician),https://en.wikipedia.org/wiki/Gevorg_Ghazaryan_(politician),Armenia,Stub,1082547991,Armenia,3,WESTERN ASIA
Andrias Ghukasyan,https://en.wikipedia.org/wiki/Andrias_Ghukasyan,Armenia,Start,1108345283,Armenia,3,WESTERN ASIA
